"","x"
"23936","0"
"23937","1"
"23938","0"
"23939","0"
"23940","1"
"23941","0"
"23942","0"
"23943","0"
"23944","1"
"23945","1"
"23946","0"
"23947","1"
"23948","0"
"23949","0"
"23950","1"
"23951","0"
"23952","0"
"23953","1"
"23954","1"
"23955","0"
"23956","0"
"23957","1"
"23958","0"
"23959","0"
"23960",NA
"23961","0"
"23962","0"
"23963","0"
"23964","1"
"23965","0"
"23966","0"
"23967","0"
"23968",NA
"23969","1"
"23970","0"
"23971","0"
"23972","0"
"23973","0"
"23974","0"
"23975","1"
"23976","0"
"23977","0"
"23978",NA
"23979","0"
"23980","0"
"23981","0"
"23982","1"
"23983","1"
"23984","0"
"23985","0"
"23986","0"
"23987","1"
"23988","0"
"23989","0"
"23990","0"
"23991","0"
"23992","0"
"23993","0"
"23994","0"
"23995","1"
"23996","1"
"23997","0"
"23998","0"
"23999","0"
"24000","0"
"24001","0"
"24002","0"
"24003","0"
"24004","0"
"24005","1"
"24006","0"
"24007","1"
"24008",NA
"24009","0"
"24010","0"
"24011","1"
"24012","0"
"24013","0"
"24014","1"
"24015","0"
"24016","0"
"24017","1"
"24018","0"
"24019","1"
"24020","0"
"24021","0"
"24022","1"
"24023","0"
"24024","0"
"24025",NA
"24026","0"
"24027","0"
"24028","0"
"24029","0"
"24030","0"
"24031","0"
"24032","0"
"24033",NA
"24034","0"
"24035","1"
"24036","0"
"24037","1"
"24038","0"
"24039","0"
"24040","0"
"24041","0"
"24042","0"
"24043","1"
"24044","0"
"24045","0"
"24046",NA
"24047","0"
"24048","0"
"24049","0"
"24050","0"
"24051","1"
"24052",NA
"24053","1"
"24054",NA
"24055","0"
"24056","0"
"24057","0"
"24058","0"
"24059","0"
"24060",NA
"24061","0"
"24062","0"
"24063","1"
"24064","1"
"24065","0"
"24066","0"
"24067","0"
"24068","0"
"24069",NA
"24070","0"
"24071","0"
"24072","1"
"24073","1"
"24074","0"
"24075","0"
"24076","0"
"24077","0"
"24078","0"
"24079","0"
"24080","0"
"24081","0"
"24082",NA
"24083","1"
"24084","0"
"24085","0"
"24086",NA
"24087","0"
"24088","0"
"24089","0"
"24090","0"
"24091","0"
"24092","0"
"24093","0"
"24094",NA
"24095","0"
"24096","1"
"24097","0"
"24098","0"
"24099","0"
"24100","0"
"24101",NA
"24102","0"
"24103","0"
"24104","0"
"24105","0"
"24106","0"
"24107","1"
"24108","0"
"24109","0"
"24110","0"
"24111","1"
"24112","1"
"24113","0"
"24114","0"
"24115","0"
"24116","0"
"24117","0"
"24118","0"
"24119","1"
"24120","1"
"24121","0"
"24122","1"
"24123","0"
"24124","0"
"24125","0"
"24126","0"
"24127","0"
"24128","0"
"24129","1"
"24130","1"
"24131","0"
"24132","0"
"24133","0"
"24134","0"
"24135","0"
"24136","0"
"24137","0"
"24138","0"
"24139","0"
"24140","0"
"24141","0"
"24142","0"
"24143","0"
"24144","1"
"24145",NA
"24146",NA
"24147","0"
"24148","0"
"24149","1"
"24150","0"
"24151","0"
"24152","1"
"24153","0"
"24154","0"
"24155","0"
"24156","0"
"24157","0"
"24158","0"
"24159","0"
"24160","1"
"24161","1"
"24162","0"
"24163","1"
"24164","0"
"24165","1"
"24166","0"
"24167","0"
"24168","1"
"24169","0"
"24170",NA
"24171","0"
"24172","0"
"24173","1"
"24174","1"
"24175","1"
"24176","0"
"24177","0"
"24178","0"
"24179","0"
"24180",NA
"24181","0"
"24182","1"
"24183","1"
"24184","0"
"24185","0"
"24186","1"
"24187","0"
"24188","0"
"24189","0"
"24190","1"
"24191","0"
"24192","1"
"24193","0"
"24194","0"
"24195","0"
"24196","0"
"24197","0"
"24198","1"
"24199","0"
"24200","1"
"24201","0"
"24202","0"
"24203","1"
"24204","1"
"24205","0"
"24206","1"
"24207","0"
"24208","0"
"24209","1"
"24210","0"
"24211","0"
"24212","0"
"24213","0"
"24214","0"
"24215",NA
"24216","0"
"24217","0"
"24218","0"
"24219","0"
"24220","0"
"24221","0"
"24222","1"
"24223","0"
"24224","0"
"24225","0"
"24226","0"
"24227","0"
"24228","0"
"24229","0"
"24230","0"
"24231","0"
"24232","0"
"24233","0"
"24234","1"
"24235","0"
"24236","0"
"24237","0"
"24238","1"
"24239","0"
"24240","0"
"24241","0"
"24242","0"
"24243","0"
"24244","0"
"24245","1"
"24246","0"
"24247","1"
"24248","1"
"24249","0"
"24250","0"
"24251","0"
"24252","1"
"24253","1"
"24254","0"
"24255","0"
"24256","0"
"24257","0"
"24258","0"
"24259","0"
"24260","0"
"24261","0"
"24262",NA
"24263","1"
"24264","0"
"24265","0"
"24266","0"
"24267","0"
"24268","0"
"24269","0"
"24270","1"
"24271","0"
"24272","0"
"24273",NA
"24274","0"
"24275","0"
"24276","1"
"24277","0"
"24278","1"
"24279","0"
"24280","0"
"24281","0"
"24282","1"
"24283","0"
"24284","0"
"24285","0"
"24286","0"
"24287","1"
"24288","0"
"24289","0"
"24290","1"
"24291","1"
"24292","0"
"24293","0"
"24294","0"
"24295","0"
"24296","0"
"24297","0"
"24298",NA
"24299","1"
"24300","0"
"24301","1"
"24302","0"
"24303","1"
"24304","0"
"24305","1"
"24306","0"
"24307","0"
"24308",NA
"24309","0"
"24310","0"
"24311","0"
"24312","0"
"24313","1"
"24314","0"
"24315","0"
"24316","0"
"24317",NA
"24318","0"
"24319","0"
"24320",NA
"24321","0"
"24322","0"
"24323","0"
"24324",NA
"24325","0"
"24326","1"
"24327","1"
"24328","1"
"24329","0"
"24330",NA
"24331","1"
"24332","1"
"24333","0"
"24334","0"
"24335","1"
"24336","0"
"24337","0"
"24338","0"
"24339",NA
"24340","0"
"24341","1"
"24342","0"
"24343","0"
"24344","0"
"24345","0"
"24346","0"
"24347","1"
"24348","0"
"24349","1"
"24350","1"
"24351","1"
"24352","0"
"24353","1"
"24354","0"
"24355","0"
"24356","0"
"24357","0"
"24358","0"
"24359","0"
"24360","0"
"24361",NA
"24362","0"
"24363","0"
"24364","0"
"24365","0"
"24366","1"
"24367","1"
"24368","0"
"24369","0"
"24370","1"
"24371","0"
"24372","1"
"24373","0"
"24374","0"
"24375","0"
"24376","0"
"24377","0"
"24378","0"
"24379","0"
"24380","1"
"24381","0"
"24382","1"
"24383","0"
"24384",NA
"24385","0"
"24386","0"
"24387","0"
"24388","0"
"24389","0"
"24390","0"
"24391","0"
"24392","1"
"24393","0"
"24394","0"
"24395",NA
"24396","1"
"24397","0"
"24398","0"
"24399","0"
"24400","1"
"24401","0"
"24402","0"
"24403","0"
"24404","0"
"24405","0"
"24406","0"
"24407","0"
"24408","1"
"24409","0"
"24410","0"
"24411","1"
"24412","1"
"24413","0"
"24414","0"
"24415","1"
"24416","1"
"24417","0"
"24418","0"
"24419","0"
"24420","0"
"24421","1"
"24422","0"
"24423","0"
"24424","0"
"24425","1"
"24426","0"
"24427","0"
"24428","0"
"24429","0"
"24430","0"
"24431","0"
"24432","0"
"24433","1"
"24434","0"
"24435","0"
"24436","1"
"24437","0"
"24438","0"
"24439","0"
"24440","0"
"24441","0"
"24442","0"
"24443","0"
"24444",NA
"24445","0"
"24446","0"
"24447","0"
"24448","0"
"24449","0"
"24450","0"
"24451","0"
"24452","0"
"24453","1"
"24454","0"
"24455","0"
"24456","0"
"24457","0"
"24458","0"
"24459","0"
"24460","0"
"24461","0"
"24462","1"
"24463","0"
"24464","0"
"24465","0"
"24466",NA
"24467","0"
"24468","0"
"24469","1"
"24470","0"
"24471","0"
"24472","0"
"24473","1"
"24474",NA
"24475","0"
"24476","0"
"24477","0"
"24478","0"
"24479","0"
"24480","1"
"24481","0"
"24482","0"
"24483",NA
"24484","0"
"24485","0"
"24486","0"
"24487","0"
"24488","1"
"24489","0"
"24490","0"
"24491","0"
"24492","0"
"24493","0"
"24494","1"
"24495","0"
"24496",NA
"24497","0"
"24498","0"
"24499","0"
"24500","0"
"24501","1"
"24502","0"
"24503","0"
"24504","0"
"24505","0"
"24506","0"
"24507","1"
"24508","1"
"24509","0"
"24510","0"
"24511","0"
"24512","0"
"24513","1"
"24514","0"
"24515","0"
"24516","0"
"24517","1"
"24518","1"
"24519","1"
"24520","0"
"24521","0"
"24522","0"
"24523","0"
"24524",NA
"24525","0"
"24526","0"
"24527","0"
"24528",NA
"24529","1"
"24530","1"
"24531","0"
"24532","1"
"24533","1"
"24534","0"
"24535","0"
"24536","1"
"24537","0"
"24538","0"
"24539","0"
"24540","0"
"24541","1"
"24542","0"
"24543","0"
"24544","1"
"24545","1"
"24546","0"
"24547","1"
"24548","0"
"24549","0"
"24550","0"
"24551","0"
"24552",NA
"24553","1"
"24554","0"
"24555","0"
"24556","0"
"24557","0"
"24558","1"
"24559","0"
"24560",NA
"24561","0"
"24562","0"
"24563","1"
"24564","0"
"24565","0"
"24566","0"
"24567","0"
"24568","1"
"24569","1"
"24570","1"
"24571","0"
"24572","1"
"24573","0"
"24574","0"
"24575","0"
"24576","0"
"24577",NA
"24578","0"
"24579","1"
"24580","0"
"24581","0"
"24582","0"
"24583","0"
"24584","0"
"24585","0"
"24586","0"
"24587","0"
"24588","1"
"24589","0"
"24590","0"
"24591","1"
"24592","0"
"24593","1"
"24594","0"
"24595","0"
"24596","0"
"24597","0"
"24598","0"
"24599","0"
"24600","0"
"24601","0"
"24602","0"
"24603","0"
"24604","1"
"24605","0"
"24606","0"
"24607","0"
"24608","0"
"24609","0"
"24610","1"
"24611","0"
"24612","1"
"24613","0"
"24614","1"
"24615",NA
"24616","1"
"24617","1"
"24618","0"
"24619","0"
"24620","1"
"24621","0"
"24622","0"
"24623","0"
"24624","1"
"24625","1"
"24626","0"
"24627","0"
"24628","1"
"24629","0"
"24630","0"
"24631","0"
"24632","0"
"24633","0"
"24634","1"
"24635","0"
"24636","0"
"24637","0"
"24638","0"
"24639","0"
"24640","0"
"24641","1"
"24642","0"
"24643","0"
"24644","0"
"24645","0"
"24646","0"
"24647","0"
"24648","0"
"24649","1"
"24650","0"
"24651",NA
"24652","0"
"24653","1"
"24654","0"
"24655","0"
"24656","0"
"24657","0"
"24658","0"
"24659","0"
"24660","0"
"24661","0"
"24662","1"
"24663","0"
"24664","0"
"24665","0"
"24666","0"
"24667","0"
"24668","1"
"24669","0"
"24670","0"
"24671",NA
"24672","0"
"24673","0"
"24674","0"
"24675","0"
"24676","0"
"24677","1"
"24678",NA
"24679","1"
"24680","0"
"24681","0"
"24682","1"
"24683",NA
"24684","0"
"24685","1"
"24686","0"
"24687","1"
"24688","0"
"24689","1"
"24690","1"
"24691","1"
"24692","0"
"24693","0"
"24694",NA
"24695","0"
"24696","0"
"24697","1"
"24698","1"
"24699","0"
"24700","0"
"24701","0"
"24702","1"
"24703","0"
"24704","0"
"24705","0"
"24706","0"
"24707","0"
"24708","1"
"24709",NA
"24710","0"
"24711","0"
"24712","0"
"24713","1"
"24714","1"
"24715","0"
"24716","0"
"24717","1"
"24718","0"
"24719","0"
"24720","0"
"24721","1"
"24722","1"
"24723","0"
"24724","0"
"24725","0"
"24726","0"
"24727","0"
"24728","0"
"24729","0"
"24730","0"
"24731","0"
"24732","0"
"24733","1"
"24734","1"
"24735","0"
"24736","0"
"24737","0"
"24738","0"
"24739","0"
"24740","0"
"24741","0"
"24742","0"
"24743","1"
"24744","0"
"24745","0"
"24746","0"
"24747","0"
"24748","0"
"24749","0"
"24750","1"
"24751","0"
"24752","1"
"24753","0"
"24754","1"
"24755","0"
"24756","1"
"24757","0"
"24758","0"
"24759","0"
"24760","1"
"24761","0"
"24762","0"
"24763","0"
"24764","0"
"24765","0"
"24766","0"
"24767","0"
"24768","0"
"24769","0"
"24770",NA
"24771","1"
"24772","0"
"24773",NA
"24774","0"
"24775",NA
"24776","0"
"24777","1"
"24778","0"
"24779","1"
"24780","0"
"24781","0"
"24782","0"
"24783","0"
"24784","0"
"24785","0"
"24786","0"
"24787",NA
"24788","0"
"24789","0"
"24790","1"
"24791","0"
"24792","0"
"24793","0"
"24794","0"
"24795","0"
"24796","1"
"24797","1"
"24798","0"
"24799","1"
"24800","0"
"24801","1"
"24802","1"
"24803","0"
"24804","0"
"24805","1"
"24806","0"
"24807","0"
"24808","0"
"24809","0"
"24810","0"
"24811","0"
"24812","0"
"24813","0"
"24814","0"
"24815","0"
"24816",NA
"24817","0"
"24818","0"
"24819","0"
"24820","0"
"24821","0"
"24822","0"
"24823","1"
"24824","0"
"24825","0"
"24826",NA
"24827","0"
"24828","1"
"24829","0"
"24830","0"
"24831","0"
"24832","0"
"24833","0"
"24834","0"
"24835",NA
"24836","0"
"24837","0"
"24838","0"
"24839","0"
"24840","0"
"24841","1"
"24842","0"
"24843","0"
"24844","0"
"24845","0"
"24846","0"
"24847","0"
"24848","1"
"24849","0"
"24850","1"
"24851","0"
"24852","1"
"24853","0"
"24854","1"
"24855","0"
"24856","0"
"24857","0"
"24858","0"
"24859","1"
"24860","0"
"24861","0"
"24862","1"
"24863","0"
"24864","1"
"24865","1"
"24866","1"
"24867","1"
"24868","0"
"24869","0"
"24870","0"
"24871","0"
"24872","0"
"24873","0"
"24874","0"
"24875","0"
"24876","1"
"24877","1"
"24878","1"
"24879","0"
"24880",NA
"24881","1"
"24882","0"
"24883","0"
"24884","1"
"24885","1"
"24886","1"
"24887","0"
"24888","0"
"24889","0"
"24890","1"
"24891","0"
"24892","0"
"24893","0"
"24894","0"
"24895","0"
"24896","0"
"24897","0"
"24898","0"
"24899","0"
"24900","1"
"24901","0"
"24902","0"
"24903","1"
"24904","0"
"24905","0"
"24906","0"
"24907","0"
"24908","0"
"24909","1"
"24910","0"
"24911","0"
"24912",NA
"24913","0"
"24914","0"
"24915","0"
"24916","1"
"24917","0"
"24918","0"
"24919","1"
"24920","0"
"24921","0"
"24922","1"
"24923","0"
"24924","0"
"24925","0"
"24926","0"
"24927",NA
"24928","0"
"24929","0"
"24930","1"
"24931","0"
"24932","0"
"24933","0"
"24934","0"
"24935","0"
"24936","1"
"24937","0"
"24938","1"
"24939","1"
"24940","1"
"24941","0"
"24942","0"
"24943","0"
"24944",NA
"24945","0"
"24946","0"
"24947","0"
"24948","0"
"24949","0"
"24950","1"
"24951","0"
"24952","0"
"24953","0"
"24954","1"
"24955","0"
"24956","1"
"24957","0"
"24958","1"
"24959","0"
"24960","0"
"24961","0"
"24962","0"
"24963","0"
"24964","0"
"24965","1"
"24966","0"
"24967",NA
"24968","0"
"24969","0"
"24970","0"
"24971","1"
"24972","0"
"24973","1"
"24974","1"
"24975","0"
"24976","0"
"24977","0"
"24978","0"
"24979","1"
"24980","1"
"24981","0"
"24982","0"
"24983","1"
"24984","1"
"24985","0"
"24986","0"
"24987","1"
"24988","0"
"24989","0"
"24990","0"
"24991","0"
"24992","0"
"24993","0"
"24994",NA
"24995","0"
"24996","0"
"24997","1"
"24998","0"
"24999","0"
"25000","0"
"25001","1"
"25002","0"
"25003","1"
"25004","0"
"25005","1"
"25006","0"
"25007","0"
"25008","0"
"25009","0"
"25010","0"
"25011",NA
"25012","0"
"25013","1"
"25014","0"
"25015","0"
"25016","1"
"25017","0"
"25018","0"
"25019","0"
"25020","0"
"25021","0"
"25022","0"
"25023","0"
"25024","1"
"25025","0"
"25026","1"
"25027","0"
"25028","1"
"25029","0"
"25030","0"
"25031","0"
"25032","0"
"25033","1"
"25034","0"
"25035","1"
"25036","0"
"25037","0"
"25038","1"
"25039","1"
"25040","1"
"25041",NA
"25042","1"
"25043","0"
"25044","0"
"25045",NA
"25046","0"
"25047","0"
"25048","1"
"25049","0"
"25050","0"
"25051","0"
"25052",NA
"25053","0"
"25054","1"
"25055","0"
"25056","1"
"25057","0"
"25058",NA
"25059","0"
"25060","0"
"25061","1"
"25062","1"
"25063","0"
"25064","1"
"25065",NA
"25066","0"
"25067","1"
"25068","0"
"25069","0"
"25070","1"
"25071","0"
"25072","0"
"25073","0"
"25074",NA
"25075","0"
"25076","1"
"25077","1"
"25078","1"
"25079","1"
"25080","0"
"25081","0"
"25082","0"
"25083","0"
"25084",NA
"25085","1"
"25086","0"
"25087","0"
"25088","1"
"25089","1"
"25090","1"
"25091",NA
"25092","0"
"25093","1"
"25094","0"
"25095","0"
"25096","0"
"25097","1"
"25098","0"
"25099","0"
"25100","1"
"25101","0"
"25102","0"
"25103","0"
"25104","1"
"25105","0"
"25106","0"
"25107","0"
"25108","0"
"25109","0"
"25110","0"
"25111","0"
"25112","1"
"25113","0"
"25114","0"
"25115",NA
"25116","0"
"25117","0"
"25118","0"
"25119","1"
"25120","0"
"25121","0"
"25122","0"
"25123","0"
"25124","0"
"25125","0"
"25126","1"
"25127","0"
"25128","1"
"25129","0"
"25130","0"
"25131","0"
"25132","1"
"25133","0"
"25134","0"
"25135","0"
"25136","0"
"25137","0"
"25138","0"
"25139","0"
"25140",NA
"25141","1"
"25142","0"
"25143","0"
"25144","0"
"25145","1"
"25146","0"
"25147","1"
"25148","1"
"25149","0"
"25150","1"
"25151","1"
"25152","1"
"25153","0"
"25154","1"
"25155","0"
"25156","0"
"25157","0"
"25158","0"
"25159","0"
"25160","0"
"25161","0"
"25162","0"
"25163","1"
"25164","0"
"25165",NA
"25166",NA
"25167",NA
"25168","0"
"25169","0"
"25170","1"
"25171","0"
"25172","0"
"25173","0"
"25174","0"
"25175","0"
"25176","0"
"25177","0"
"25178","0"
"25179","0"
"25180","0"
"25181","0"
"25182","0"
"25183","0"
"25184","0"
"25185","0"
"25186","0"
"25187","0"
"25188","0"
"25189","0"
"25190","1"
"25191","0"
"25192","0"
"25193","0"
"25194","0"
"25195","0"
"25196","0"
"25197","0"
"25198","1"
"25199","0"
"25200","0"
"25201","1"
"25202","1"
"25203","0"
"25204","0"
"25205","0"
"25206","0"
"25207","1"
"25208","1"
"25209","0"
"25210",NA
"25211","0"
"25212","0"
"25213",NA
"25214","0"
"25215","0"
"25216","0"
"25217","1"
"25218","0"
"25219","0"
"25220","1"
"25221","0"
"25222","1"
"25223","0"
"25224","0"
"25225","0"
"25226","1"
"25227","0"
"25228","0"
"25229","0"
"25230","0"
"25231","0"
"25232","1"
"25233","1"
"25234","1"
"25235","0"
"25236","0"
"25237","1"
"25238","0"
"25239","0"
"25240","1"
"25241","1"
"25242",NA
"25243","0"
"25244","0"
"25245","0"
"25246","0"
"25247","1"
"25248","0"
"25249","0"
"25250","0"
"25251","1"
"25252","0"
"25253","0"
"25254","0"
"25255","0"
"25256","0"
"25257","0"
"25258","1"
"25259","0"
"25260","0"
"25261","0"
"25262","1"
"25263","1"
"25264","0"
"25265","0"
"25266","0"
"25267","1"
"25268","0"
"25269",NA
"25270","0"
"25271","1"
"25272","0"
"25273","0"
"25274","0"
"25275","0"
"25276","0"
"25277","0"
"25278","0"
"25279","0"
"25280",NA
"25281","0"
"25282","0"
"25283","0"
"25284","0"
"25285","0"
"25286","1"
"25287","0"
"25288","1"
"25289","1"
"25290","0"
"25291","0"
"25292","0"
"25293","1"
"25294","1"
"25295","0"
"25296","1"
"25297","0"
"25298","1"
"25299","0"
"25300","0"
"25301","0"
"25302","0"
"25303","1"
"25304","0"
"25305","1"
"25306","0"
"25307","0"
"25308","0"
"25309","0"
"25310",NA
"25311","0"
"25312","1"
"25313","0"
"25314","1"
"25315","0"
"25316","0"
"25317","0"
"25318","1"
"25319","0"
"25320","0"
"25321","0"
"25322",NA
"25323","0"
"25324","0"
"25325","0"
"25326","0"
"25327","0"
"25328","0"
"25329","1"
"25330","1"
"25331","0"
"25332","0"
"25333","0"
"25334","1"
"25335","0"
"25336","0"
"25337","0"
"25338","0"
"25339","1"
"25340","0"
"25341","0"
"25342","1"
"25343","0"
"25344","0"
"25345","0"
"25346","0"
"25347","0"
"25348",NA
"25349","0"
"25350","0"
"25351","0"
"25352","0"
"25353","0"
"25354","0"
"25355","0"
"25356",NA
"25357","0"
"25358","1"
"25359","1"
"25360","1"
"25361","0"
"25362","0"
"25363","1"
"25364","1"
"25365","0"
"25366",NA
"25367","0"
"25368","0"
"25369","0"
"25370","0"
"25371","0"
"25372",NA
"25373","0"
"25374",NA
"25375","0"
"25376","0"
"25377","0"
"25378","0"
"25379","1"
"25380","1"
"25381","0"
"25382","0"
"25383","0"
"25384","1"
"25385","0"
"25386","0"
"25387","0"
"25388","1"
"25389","0"
"25390","1"
"25391","0"
"25392",NA
"25393","0"
"25394","0"
"25395","0"
"25396","0"
"25397","0"
"25398","0"
"25399","1"
"25400","0"
"25401","0"
"25402","1"
"25403","0"
"25404","0"
"25405","0"
"25406","0"
"25407","1"
"25408","1"
"25409","0"
"25410","1"
"25411","0"
"25412","0"
"25413","1"
"25414","1"
"25415","0"
"25416","1"
"25417","0"
"25418","1"
"25419","0"
"25420","1"
"25421","0"
"25422","0"
"25423","1"
"25424","0"
"25425","0"
"25426","0"
"25427","1"
"25428","0"
"25429","0"
"25430","1"
"25431","0"
"25432","0"
"25433","0"
"25434","1"
"25435","1"
"25436","1"
"25437","1"
"25438","0"
"25439","0"
"25440","0"
"25441","0"
"25442","0"
"25443","0"
"25444","0"
"25445","1"
"25446","0"
"25447","0"
"25448","0"
"25449","0"
"25450","0"
"25451","0"
"25452","0"
"25453",NA
"25454","0"
"25455","0"
"25456","0"
"25457","0"
"25458","0"
"25459","0"
"25460","0"
"25461","0"
"25462","0"
"25463","0"
"25464","0"
"25465","0"
"25466","0"
"25467","0"
"25468","0"
"25469","1"
"25470","1"
"25471",NA
"25472","1"
"25473","1"
"25474","0"
"25475","1"
"25476","1"
"25477","0"
"25478","0"
"25479","1"
"25480","0"
"25481","0"
"25482","1"
"25483","0"
"25484",NA
"25485","0"
"25486","0"
"25487","0"
"25488","0"
"25489","0"
"25490","0"
"25491","0"
"25492","0"
"25493","1"
"25494","0"
"25495","1"
"25496","0"
"25497","0"
"25498","0"
"25499","0"
"25500","0"
"25501","1"
"25502","1"
"25503","0"
"25504","0"
"25505","0"
"25506","1"
"25507","0"
"25508","0"
"25509","0"
"25510","0"
"25511","0"
"25512",NA
"25513","0"
"25514","0"
"25515","0"
"25516","0"
"25517","0"
"25518","0"
"25519",NA
"25520",NA
"25521","0"
"25522","0"
"25523","1"
"25524","0"
"25525","0"
"25526","1"
"25527","0"
"25528","1"
"25529","0"
"25530","0"
"25531","0"
"25532","1"
"25533","0"
"25534",NA
"25535","0"
"25536","0"
"25537","0"
"25538","0"
"25539","1"
"25540","0"
"25541","0"
"25542","0"
"25543","0"
"25544","0"
"25545","1"
"25546","0"
"25547","0"
"25548","0"
"25549","1"
"25550","0"
"25551","0"
"25552","0"
"25553",NA
"25554","1"
"25555","0"
"25556","0"
"25557","0"
"25558","1"
"25559","1"
"25560","0"
"25561","1"
"25562","0"
"25563","0"
"25564","0"
"25565","1"
"25566","0"
"25567","0"
"25568","1"
"25569","1"
"25570",NA
"25571","0"
"25572","1"
"25573","0"
"25574","1"
"25575","1"
"25576","0"
"25577","0"
"25578","1"
"25579","0"
"25580","0"
"25581","0"
"25582","0"
"25583","0"
"25584","0"
"25585",NA
"25586","0"
"25587","1"
"25588","1"
"25589","0"
"25590","0"
"25591","0"
"25592","0"
"25593","0"
"25594","0"
"25595",NA
"25596","0"
"25597",NA
"25598","0"
"25599","0"
"25600","1"
"25601","1"
"25602","0"
"25603","0"
"25604","1"
"25605","0"
"25606","0"
"25607","0"
"25608","0"
"25609","0"
"25610","1"
"25611","0"
"25612","0"
"25613","0"
"25614","0"
"25615","0"
"25616","0"
"25617","0"
"25618","1"
"25619","0"
"25620","1"
"25621","0"
"25622","0"
"25623","0"
"25624","0"
"25625","0"
"25626","0"
"25627","1"
"25628","0"
"25629","0"
"25630","1"
"25631",NA
"25632","0"
"25633","0"
"25634","0"
"25635","1"
"25636","1"
"25637",NA
"25638","0"
"25639","0"
"25640","1"
"25641","0"
"25642",NA
"25643","0"
"25644","0"
"25645","0"
"25646","0"
"25647","1"
"25648","1"
"25649","0"
"25650","1"
"25651","0"
"25652","0"
"25653","0"
"25654","0"
"25655","0"
"25656","0"
"25657","0"
"25658","1"
"25659","0"
"25660","0"
"25661","1"
"25662","0"
"25663","1"
"25664","0"
"25665","0"
"25666","0"
"25667","0"
"25668","0"
"25669","0"
"25670","0"
"25671",NA
"25672","0"
"25673","1"
"25674","0"
"25675","0"
"25676","0"
"25677","0"
"25678","1"
"25679","1"
"25680","1"
"25681","0"
"25682","1"
"25683","0"
"25684","0"
"25685","0"
"25686","1"
"25687","1"
"25688","1"
"25689","1"
"25690","0"
"25691","1"
"25692","0"
"25693","0"
"25694","0"
"25695","0"
"25696","0"
"25697","1"
"25698","1"
"25699","0"
"25700","0"
"25701","0"
"25702","0"
"25703","0"
"25704","0"
"25705","0"
"25706","0"
"25707","0"
"25708","1"
"25709",NA
"25710","0"
"25711","0"
"25712","0"
"25713","1"
"25714","0"
"25715","0"
"25716","0"
"25717","1"
"25718","1"
"25719","0"
"25720","0"
"25721","0"
"25722","0"
"25723",NA
"25724","0"
"25725","1"
"25726","0"
"25727","0"
"25728","0"
"25729","0"
"25730","0"
"25731","0"
"25732",NA
"25733","0"
"25734","1"
"25735","0"
"25736","0"
"25737","0"
"25738","1"
"25739","0"
"25740","0"
"25741",NA
"25742","0"
"25743","1"
"25744","0"
"25745","1"
"25746","0"
"25747","0"
"25748","0"
"25749","0"
"25750","0"
"25751","0"
"25752","1"
"25753","1"
"25754","0"
"25755","0"
"25756","0"
"25757","0"
"25758","0"
"25759","0"
"25760","0"
"25761","0"
"25762","0"
"25763","0"
"25764","0"
"25765","0"
"25766","0"
"25767",NA
"25768","0"
"25769","0"
"25770","0"
"25771","0"
"25772","0"
"25773","1"
"25774","0"
"25775","1"
"25776","0"
"25777","1"
"25778","1"
"25779","1"
"25780","0"
"25781","0"
"25782","0"
"25783",NA
"25784","1"
"25785","0"
"25786","0"
"25787","1"
"25788","0"
"25789","0"
"25790","0"
"25791","0"
"25792","0"
"25793","0"
"25794","0"
"25795","0"
"25796","0"
"25797","0"
"25798","1"
"25799","0"
"25800","0"
"25801","1"
"25802","0"
"25803",NA
"25804","0"
"25805","0"
"25806","0"
"25807","0"
"25808","1"
"25809","1"
"25810","1"
"25811","0"
"25812","0"
"25813","1"
"25814","0"
"25815",NA
"25816",NA
"25817","0"
"25818","0"
"25819","0"
"25820","1"
"25821","0"
"25822","0"
"25823","0"
"25824","0"
"25825","1"
"25826","0"
"25827","0"
"25828","0"
"25829","0"
"25830","0"
"25831","1"
"25832","0"
"25833","0"
"25834","0"
"25835","1"
"25836","0"
"25837","0"
"25838","0"
"25839","0"
"25840","1"
"25841","1"
"25842","0"
"25843","0"
"25844","1"
"25845","0"
"25846","0"
"25847","0"
"25848","1"
"25849","1"
"25850","0"
"25851","0"
"25852","0"
"25853","0"
"25854","0"
"25855","1"
"25856","1"
"25857","0"
"25858","0"
"25859","1"
"25860","0"
"25861","0"
"25862","1"
"25863","1"
"25864","1"
"25865","0"
"25866","1"
"25867","0"
"25868","0"
"25869","0"
"25870","1"
"25871","0"
"25872","0"
"25873","0"
"25874","0"
"25875","0"
"25876","0"
"25877","0"
"25878","0"
"25879","0"
"25880","0"
"25881","1"
"25882","0"
"25883","0"
"25884","0"
"25885","0"
"25886","0"
"25887","0"
"25888","0"
"25889","1"
"25890","1"
"25891","0"
"25892","1"
"25893","0"
"25894","0"
"25895",NA
"25896","0"
"25897","1"
"25898","0"
"25899","0"
"25900","0"
"25901",NA
"25902",NA
"25903","1"
"25904","0"
"25905","0"
"25906","0"
"25907","1"
"25908","0"
"25909","1"
"25910","0"
"25911","1"
"25912","0"
"25913","0"
"25914","0"
"25915","1"
"25916","0"
"25917","0"
"25918","0"
"25919","0"
"25920","0"
"25921","0"
"25922","1"
"25923","0"
"25924","0"
"25925","0"
"25926","0"
"25927","1"
"25928","1"
"25929","0"
"25930","0"
"25931","0"
"25932","0"
"25933","0"
"25934","1"
